product_name,brand,manufacturer,fulfilled_by,category,subcategory,product_code,pack_quantity,pack_uom,pack_size,mrp,dlp_price_inclusive_tax,specifications,application,description,source_product_url,source_image_url
"A C COOLANT","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Coolant","A C COOLANT","","5","L","5 L","","","","","PENSOL A C COOLANT is a high performance anti-corrosive radiator coolant for both petrol and diesel engines. Recommended for commercial vehicles and passenger cars where high temperature aluminum protection is important. Refer manufacturers recommendation for correct concentration before filling into the cooling system.","https://pensol.com/A_C_COOLANT.html","https://pensol.com/img/a_c_coolant.jpg"
"A C COOLANT","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Coolant","A C COOLANT","","20","L","20 L","","","","","PENSOL A C COOLANT is a high performance anti-corrosive radiator coolant for both petrol and diesel engines. Recommended for commercial vehicles and passenger cars where high temperature aluminum protection is important. Refer manufacturers recommendation for correct concentration before filling into the cooling system.","https://pensol.com/A_C_COOLANT.html","https://pensol.com/img/a_c_coolant.jpg"
"A C COOLANT","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Coolant","A C COOLANT","","55","L","55 L","","","","","PENSOL A C COOLANT is a high performance anti-corrosive radiator coolant for both petrol and diesel engines. Recommended for commercial vehicles and passenger cars where high temperature aluminum protection is important. Refer manufacturers recommendation for correct concentration before filling into the cooling system.","https://pensol.com/A_C_COOLANT.html","https://pensol.com/img/a_c_coolant.jpg"
"A C COOLANT","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Coolant","A C COOLANT","","210","L","210 L","","","","","PENSOL A C COOLANT is a high performance anti-corrosive radiator coolant for both petrol and diesel engines. Recommended for commercial vehicles and passenger cars where high temperature aluminum protection is important. Refer manufacturers recommendation for correct concentration before filling into the cooling system.","https://pensol.com/A_C_COOLANT.html","https://pensol.com/img/a_c_coolant.jpg"
"TRANSLOAD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Hydraulic Oil","TRANSLOAD","","800","ml","800 ml","","","Viscosity Grade: VG - 32 / 46 / 68","","PENSOL TRANSLOAD is a premium quality anti-wear hydraulic oil which have been developed to operate under moderate to severe conditions across a wide range of industrial applications. This oil will protect, lubricate and perform in the most efficient and effective way to ensure smooth operation and long service life of the hydraulic systems. It meets BIS10522/83 (reaffirmed 1993).","https://pensol.com/TRANSLOAD.html","https://pensol.com/img/transload.jpg"
"TRANSLOAD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Hydraulic Oil","TRANSLOAD","","5","L","5 L","","","Viscosity Grade: VG - 32 / 46 / 68","","PENSOL TRANSLOAD is a premium quality anti-wear hydraulic oil which have been developed to operate under moderate to severe conditions across a wide range of industrial applications. This oil will protect, lubricate and perform in the most efficient and effective way to ensure smooth operation and long service life of the hydraulic systems. It meets BIS10522/83 (reaffirmed 1993).","https://pensol.com/TRANSLOAD.html","https://pensol.com/img/transload.jpg"
"TRANSLOAD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Hydraulic Oil","TRANSLOAD","","20","L","20 L","","","Viscosity Grade: VG - 32 / 46 / 68","","PENSOL TRANSLOAD is a premium quality anti-wear hydraulic oil which have been developed to operate under moderate to severe conditions across a wide range of industrial applications. This oil will protect, lubricate and perform in the most efficient and effective way to ensure smooth operation and long service life of the hydraulic systems. It meets BIS10522/83 (reaffirmed 1993).","https://pensol.com/TRANSLOAD.html","https://pensol.com/img/transload.jpg"
"TRANSLOAD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Hydraulic Oil","TRANSLOAD","","55","L","55 L","","","Viscosity Grade: VG - 32 / 46 / 68","","PENSOL TRANSLOAD is a premium quality anti-wear hydraulic oil which have been developed to operate under moderate to severe conditions across a wide range of industrial applications. This oil will protect, lubricate and perform in the most efficient and effective way to ensure smooth operation and long service life of the hydraulic systems. It meets BIS10522/83 (reaffirmed 1993).","https://pensol.com/TRANSLOAD.html","https://pensol.com/img/transload.jpg"
"TRANSLOAD","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Hydraulic Oil","TRANSLOAD","","210","L","210 L","","","Viscosity Grade: VG - 32 / 46 / 68","","PENSOL TRANSLOAD is a premium quality anti-wear hydraulic oil which have been developed to operate under moderate to severe conditions across a wide range of industrial applications. This oil will protect, lubricate and perform in the most efficient and effective way to ensure smooth operation and long service life of the hydraulic systems. It meets BIS10522/83 (reaffirmed 1993).","https://pensol.com/TRANSLOAD.html","https://pensol.com/img/transload.jpg"
"ENVIROSAFE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","DIESEL EXHAUST FLUID","ENVIROSAFE","","20","L","20 L","","","Viscosity Grade: A.U.S. 32","","PENSOL ENVIROSAFE A.U.S. 32 is recommended for all diesel vehicles using SCR (Selective Catalytic Reduction) technology to meet BS IV emission norms. It contains 32.5% extremely pure solution of urea in demineralized water that helps vehicles reduce emissions of nitrogen oxides (NOx).","https://pensol.com/ENVIROSAFE.html","https://pensol.com/img/enviro_safe.jpg"
"ENVIROSAFE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","DIESEL EXHAUST FLUID","ENVIROSAFE","","55","L","55 L","","","Viscosity Grade: A.U.S. 32","","PENSOL ENVIROSAFE A.U.S. 32 is recommended for all diesel vehicles using SCR (Selective Catalytic Reduction) technology to meet BS IV emission norms. It contains 32.5% extremely pure solution of urea in demineralized water that helps vehicles reduce emissions of nitrogen oxides (NOx).","https://pensol.com/ENVIROSAFE.html","https://pensol.com/img/enviro_safe.jpg"
"ENVIROSAFE","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","DIESEL EXHAUST FLUID","ENVIROSAFE","","210","L","210 L","","","Viscosity Grade: A.U.S. 32","","PENSOL ENVIROSAFE A.U.S. 32 is recommended for all diesel vehicles using SCR (Selective Catalytic Reduction) technology to meet BS IV emission norms. It contains 32.5% extremely pure solution of urea in demineralized water that helps vehicles reduce emissions of nitrogen oxides (NOx).","https://pensol.com/ENVIROSAFE.html","https://pensol.com/img/enviro_safe.jpg"
"TRANSLOAD HVLP","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Hydraulic Oil","TRANSLOAD HVLP","","","","","","","Advantages: Maintain cleanliness as per ISO/NAS classifications to reduce chocking of Servo valve. High Air release properties reduce foaming and avoid catastrophic failure. High viscosity index & high shear stability maintain adequate oil film at high temperature and high speed application compare with low viscosity index oil and low shear stability oil. | advantages: Maintain cleanliness as per ISO/NAS classifications to reduce chocking of Servo valve. High Air release properties reduce foaming and avoid catastrophic failure. High viscosity index & high shear stability maintain adequate oil film at high temperature and high speed application compare with low viscosity index oil and low shear stability oil. | Maintain cleanliness as per ISO/NAS classifications to reduce chocking of Servo valve. High Air release properties reduce foaming and avoid catastrophic failure. High viscosity index & high shear stability maintain adequate oil film at high temperature and high speed application compare with low viscosity index oil and low shear stability oil.","Systems employing gear, vane, radial and axial piston pumps where anti-wear hydraulic oils are recommended. Hydraulic applications where contamination, leakage or small amounts of water are unavoidable. Also in Systems containing gears and bearings where mild anti-wear characteristics are required.","PENSOL TRANSLOAD HVLP products are formulated with anti-wear agents, rust inhibitor, demulsifiers and foam inhibitor using specially refined high Viscosity index base stocks to provide excellent resistance to thermal degradation and better hydrolytic stability. These are specially developed for sophisticated hydraulic devices with hydraulic mechanical actuators requiring EP applications.","https://pensol.com/TRANSLOAD_HVLP.html","https://pensol.com/img/oil_barrel.jpg"
"TRANSLOAD HLP","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Hydraulic Oil","TRANSLOAD HLP","","","","","","","Advantages: Superior anti-wear properties reduce metal to metal contact at high temperature tends, to increase pump and hydraulic systems life. Seal compatibility with various type seal avoids leakage issue. Good anti-foaming and anti-rusting properties reduces cavitation. | advantages: Superior anti-wear properties reduce metal to metal contact at high temperature tends, to increase pump and hydraulic systems life. Seal compatibility with various type seal avoids leakage issue. Good anti-foaming and anti-rusting properties reduces cavitation. | Superior anti-wear properties reduce metal to metal contact at high temperature tends, to increase pump and hydraulic systems life. Seal compatibility with various type seal avoids leakage issue. Good anti-foaming and anti-rusting properties reduces cavitation.","This product is recommended for use in hydraulic systems of earthmoving equipments. Also suitable for moderate to high load hydraulic systems where the temperature variations available. It works best for mining, construction underground equipments like tunnel boring machine, drilling machine, hydraulic lifts etc.","PENSOL TRANSLOAD HLP are hydraulic fluids blended from imported super clean base oils and contains selected viscosity index improvers, which are highly shear stable. These products are further strengthen with premium additive package, which have outstanding anti-wear, anti-oxidation, anti-corrosion and hydrolytic stability properties.","https://pensol.com/TRANSLOAD_HLP.html","https://pensol.com/img/oil_barrel.jpg"
"TRANSLOAD HL","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Hydraulic Oil","TRANSLOAD HL","","","","","","","Advantages: Special anti-wear additive package reduces wear by protecting surfaces when load causes breakdown of the lubricant film. Good anti-foam and air release properties ensure smooth operation and system efficiency. Better anti-foaming property gives better air release, as soon as enter in the system. Effective rust and oxidation inhibitor system prevents the production of abrasive particles from rust formation and deposits, varnishes and sludge from oil breakdown. | advantages: Special anti-wear additive package reduces wear by protecting surfaces when load causes breakdown of the lubricant film. Good anti-foam and air release properties ensure smooth operation and system efficiency. Better anti-foaming property gives better air release, as soon as enter in the system. Effective rust and oxidation inhibitor system prevents the production of abrasive particles from rust formation and deposits, varnishes and sludge from oil breakdown. | Special anti-wear additive package reduces wear by protecting surfaces when load causes breakdown of the lubricant film. Good anti-foam and air release properties ensure smooth operation and system efficiency. Better anti-foaming property gives better air release, as soon as enter in the system. Effective rust and oxidation inhibitor system prevents the production of abrasive particles from rust formation and deposits, varnishes and sludge from oil breakdown.","This product is recommended for systems employing gear, vane, radial and axial piston pumps. Also use in systems containing gears and bearings where mild anti-wear characteristics are required.","PENSOL TRANSLOAD HL is a high performance hydraulic fluid formulated for wide range-applications, blended from imported base oils. These products are further fortified with premium additive package, which have outstanding anti-wear, anti-oxidation, anti-corrosion and hydrolytic stability properties. It can be used in hydraulic systems operating under moderate to severe conditions in mobile and industrial service and in older hydraulic systems where leakage is a problem. It is a cost-effective hydraulic oil providing all-round protection in mobile hydraulic fluid power transmission systems and general machine lubrication.","https://pensol.com/TRANSLOAD_HL.html","https://pensol.com/img/oil_barrel.jpg"
"PROTAC SP","Pensol","PENSOL INDUSTRIES LIMITED","Hind Motors","Gear Oil","PROTAC SP","","","","","","","Advantages: Extreme pressure additive helps to avoid metal-to-metal contact, reduce wear-tear and increase equipment life. High demulsibility helps water separation which reduce corrosion of gears and bearings. Anti-foaming and anti-rusting property of oil avoids catastrophic failure and increase equipment life. | advantages: Extreme pressure additive helps to avoid metal-to-metal contact, reduce wear-tear and increase equipment life. High demulsibility helps water separation which reduce corrosion of gears and bearings. Anti-foaming and anti-rusting property of oil avoids catastrophic failure and increase equipment life. | Extreme pressure additive helps to avoid metal-to-metal contact, reduce wear-tear and increase equipment life. High demulsibility helps water separation which reduce corrosion of gears and bearings. Anti-foaming and anti-rusting property of oil avoids catastrophic failure and increase equipment life.","These are recommended for all heavy-duty enclosed gear drive with circulation or splash lubrication system operating under heavy or shock load conditions up to a temperature of 100OC and bulk oil temperature is usually restricted to 95OC for worm gears. These products are also recommended for chain drives, sprockets, plain & roller bearings, sliding surfaces, flexible couplings employing splash, circulation or spray lubrication systems requiring EP type oils.","PENSOL PROTAC SP is extreme pressure premium quality industrial gear oils manufactured from high quality base stocks with extreme pressure additives, containing sulfur-phosphorus compounds. These oils have better thermal stability, higher oxidation resistance capabilities, good demulsibility and low foaming tendency. It provides extended oil life, rust and corrosion protection to metal surfaces. These oils are non-corrosive to copper and copper alloys.","https://pensol.com/PROTAC_SP.html","https://pensol.com/img/oil_barrel.jpg"
